hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
3,1,0,2,2,0,0,0,0,0,5.562,unknown
2,2,0,0,1,0,0,0,0,0,5.824,unknown
4,1,0,1,1,0,0,0,0,0,28.605999999999998,unknown
3,1,0,0,1,0,0,0,0,0,19.802,unknown
4,1,0,2,2,0,0,0,0,0,14.972999999999999,unknown
2,2,0,2,2,0,0,0,0,0,8.373,unknown
2,2,0,1,1,0,0,0,0,0,18.447,unknown
3,1,0,2,1,0,0,0,0,0,2.18,unknown
2,1,0,1,1,0,0,0,0,0,7.023,unknown
3,1,0,2,1,0,0,0,0,0,3.9330000000000003,unknown
2,1,0,1,3,0,0,0,0,0,14.183,unknown
3,3,0,1,2,0,0,0,0,0,8.545,unknown
3,2,0,0,1,0,0,0,0,0,18.863,unknown
4,1,0,2,1,0,0,0,0,0,6.974,unknown
2,1,0,2,1,0,0,0,0,0,6.882999999999999,unknown
2,1,0,1,1,0,0,0,0,0,16.646,unknown
3,1,0,0,1,0,0,0,0,0,12.862,unknown
4,1,0,2,2,0,0,0,0,0,4.407,unknown
2,2,0,2,3,0,0,0,0,0,14.690999999999999,unknown
2,3,0,2,3,0,0,0,0,0,6.08,unknown
2,3,0,2,3,0,0,0,0,0,4.137,unknown
2,3,0,2,3,0,0,0,0,0,0.68,unknown
2,3,0,2,3,0,0,0,0,0,4.359,unknown
2,3,0,2,3,0,0,0,0,0,3.446,unknown
